Time	Value
2.60333333333333	22
2.605	26
2.60666666666667	26
2.60833333333333	24
2.61	20
2.61166666666667	24
2.61333333333333	30
2.615	33
2.61666666666667	20
2.61833333333333	18
2.62	24
2.62166666666667	24
2.62333333333333	20
2.625	23
2.62666666666667	25
2.62833333333333	26
2.63	21
2.63166666666667	25
2.63333333333333	22
2.635	23
2.63666666666667	23
2.63833333333333	25
2.64	23
2.64166666666667	24
2.64333333333333	19
2.645	15
2.64666666666667	16
2.64833333333333	23
2.65	21
2.65166666666667	25
2.65333333333333	26
2.655	30
2.65666666666667	28
2.65833333333333	30
2.66	23
2.66166666666667	25
2.66333333333333	27
2.665	26
2.66666666666667	21
2.66833333333333	24
2.67	22
2.67166666666667	19
2.67333333333333	14
2.675	19
2.67666666666667	19
2.67833333333333	24
2.68	23
2.68166666666667	22
2.68333333333333	21
2.685	28
2.68666666666667	24
2.68833333333333	19
2.69	15
2.69166666666667	11
2.69333333333333	15
2.695	13
2.69666666666667	14
2.69833333333333	13
2.7	14
2.70166666666667	15
2.70333333333333	15
2.705	20
2.70666666666667	22
2.70833333333333	20
2.71	23
2.71166666666667	21
2.71333333333333	18
2.715	14
2.71666666666667	16
2.71833333333333	20
2.72	16
2.72166666666667	12
2.72333333333333	9
2.725	12
2.72666666666667	8
2.72833333333333	7
2.73	11
2.73166666666667	21
2.73333333333333	20
2.735	24
2.73666666666667	24
2.73833333333333	22
2.74	17
2.74166666666667	20
2.74333333333333	26
2.745	32
2.74666666666667	30
2.74833333333333	32
2.75	33
2.75166666666667	40
2.75333333333333	41
2.755	49
2.75666666666667	50
2.75833333333333	55
2.76	66
2.76166666666667	70
2.76333333333333	73
2.765	78
2.76666666666667	77
2.76833333333333	87
2.77	94
2.77166666666667	99
2.77333333333333	99
2.775	101
2.77666666666667	103
2.77833333333333	102
2.78	104
2.78166666666667	101
2.78333333333333	96
2.785	90
2.78666666666667	88
2.78833333333333	90
2.79	83
2.79166666666667	81
2.79333333333333	77
2.795	73
2.79666666666667	64
2.79833333333333	60
2.8	48
2.80166666666667	43
2.80333333333333	35
2.805	29
2.80666666666667	25
2.80833333333333	20
2.81	18
2.81166666666667	15
2.81333333333333	17
2.815	16
2.81666666666667	10
2.81833333333333	8
2.82	10
2.82166666666667	12
2.82333333333333	6
2.825	5
2.82666666666667	8
2.82833333333333	7
2.83	5
2.83166666666667	8
2.83333333333333	1
2.835	5
2.83666666666667	8
2.83833333333333	11
2.84	4
2.84166666666667	5
2.84333333333333	6
2.845	6
2.84666666666667	12
2.84833333333333	14
2.85	10
2.85166666666667	8
2.85333333333333	9
2.855	11
2.85666666666667	13
2.85833333333333	14
2.86	10
2.86166666666667	11
2.86333333333333	8
2.865	9
2.86666666666667	7
2.86833333333333	10
2.87	9
2.87166666666667	6
2.87333333333333	6
2.875	5
2.87666666666667	3
2.87833333333333	2
2.88	2
2.88166666666667	1
2.88333333333333	2
2.885	8
2.88666666666667	8
2.88833333333333	9
2.89	6
2.89166666666667	9
2.89333333333333	5
2.895	5
2.89666666666667	4
2.89833333333333	3
2.9	1
2.90166666666667	9
2.90333333333333	11
2.905	11
2.90666666666667	2
2.90833333333333	1
2.91	7
2.91166666666667	5
2.91333333333333	1
2.915	3
2.91666666666667	8
2.91833333333333	11
2.92	9
2.92166666666667	10
2.92333333333333	7
2.925	8
2.92666666666667	8
2.92833333333333	4
2.93	-2
2.93166666666667	-2
2.93333333333333	-2
2.935	2
2.93666666666667	7
2.93833333333333	8
2.94	5
2.94166666666667	4
2.94333333333333	9
2.945	4
2.94666666666667	3
2.94833333333333	6
2.95	8
2.95166666666667	12
2.95333333333333	9
2.955	14
2.95666666666667	16
2.95833333333333	13
2.96	17
2.96166666666667	22
2.96333333333333	29
2.965	38
2.96666666666667	48
2.96833333333333	58
2.97	69
2.97166666666667	84
2.97333333333333	92
2.975	107
2.97666666666667	138
2.97833333333333	169
2.98	203
2.98166666666667	251
2.98333333333333	292
2.985	349
2.98666666666667	415
2.98833333333333	484
2.99	565
2.99166666666667	662
2.99333333333333	757
2.995	867
2.99666666666667	986
2.99833333333333	1105
3	1235
3.00166666666667	1388
3.00333333333333	1544
3.005	1711
3.00666666666667	1865
3.00833333333333	2015
3.01	2174
3.01166666666667	2333
3.01333333333333	2499
3.015	2653
3.01666666666667	2799
3.01833333333333	2934
3.02	3059
3.02166666666667	3166
3.02333333333333	3250
3.025	3319
3.02666666666667	3373
3.02833333333333	3410
3.03	3417
3.03166666666667	3398
3.03333333333333	3358
3.035	3303
3.03666666666667	3224
3.03833333333333	3130
3.04	3012
3.04166666666667	2881
3.04333333333333	2736
3.045	2583
3.04666666666667	2426
3.04833333333333	2263
3.05	2097
3.05166666666667	1941
3.05333333333333	1764
3.055	1597
3.05666666666667	1440
3.05833333333333	1296
3.06	1146
3.06166666666667	1010
3.06333333333333	895
3.065	781
3.06666666666667	668
3.06833333333333	574
3.07	501
3.07166666666667	425
3.07333333333333	355
3.075	301
3.07666666666667	252
3.07833333333333	207
3.08	170
3.08166666666667	140
3.08333333333333	109
3.085	93
3.08666666666667	76
3.08833333333333	63
3.09	52
3.09166666666667	42
3.09333333333333	33
3.095	28
3.09666666666667	23
3.09833333333333	22
3.1	21
3.10166666666667	24
3.10333333333333	23
3.105	19
3.10666666666667	10
3.10833333333333	4
3.11	7
3.11166666666667	2
3.11333333333333	2
3.115	3
3.11666666666667	1
3.11833333333333	2
3.12	5
3.12166666666667	9
3.12333333333333	9
3.125	10
3.12666666666667	9
3.12833333333333	9
3.13	3
3.13166666666667	3
3.13333333333333	6
3.135	8
3.13666666666667	6
3.13833333333333	7
3.14	11
3.14166666666667	19
3.14333333333333	11
3.145	4
3.14666666666667	1
3.14833333333333	5
3.15	6
3.15166666666667	3
3.15333333333333	-3
3.155	7
3.15666666666667	9
3.15833333333333	8
3.16	6
3.16166666666667	5
3.16333333333333	8
3.165	11
3.16666666666667	7
3.16833333333333	7
3.17	5
3.17166666666667	7
3.17333333333333	1
3.175	0
3.17666666666667	4
3.17833333333333	0
3.18	2
3.18166666666667	7
3.18333333333333	3
3.185	1
3.18666666666667	7
3.18833333333333	2
3.19	-1
3.19166666666667	1
3.19333333333333	3
3.195	5
3.19666666666667	4
3.19833333333333	1
3.2	1
3.20166666666667	-1
3.20333333333333	-4
3.205	-3
3.20666666666667	-3
3.20833333333333	3
3.21	7
3.21166666666667	6
3.21333333333333	7
3.215	11
3.21666666666667	10
3.21833333333333	11
3.22	7
3.22166666666667	7
3.22333333333333	1
3.225	2
3.22666666666667	10
3.22833333333333	5
3.23	3
3.23166666666667	7
3.23333333333333	6
3.235	5
3.23666666666667	9
3.23833333333333	7
3.24	-1
3.24166666666667	-3
3.24333333333333	-1
3.245	3
3.24666666666667	3
3.24833333333333	4
3.25	4
3.25166666666667	1
3.25333333333333	-1
3.255	6
3.25666666666667	3
3.25833333333333	3
3.26	3
3.26166666666667	5
3.26333333333333	10
3.265	4
3.26666666666667	-1
3.26833333333333	4
3.27	1
3.27166666666667	3
3.27333333333333	6
3.275	9
3.27666666666667	11
3.27833333333333	11
3.28	8
3.28166666666667	5
3.28333333333333	2
3.285	2
3.28666666666667	0
3.28833333333333	2
3.29	0
3.29166666666667	7
3.29333333333333	7
3.295	9
3.29666666666667	11
3.29833333333333	8
3.3	4
3.30166666666667	9
3.30333333333333	10
3.305	9
3.30666666666667	4
3.30833333333333	10
3.31	14
3.31166666666667	13
3.31333333333333	12
3.315	9
3.31666666666667	3
3.31833333333333	0
3.32	0
3.32166666666667	2
3.32333333333333	3
3.325	0
3.32666666666667	3
3.32833333333333	12
3.33	12
3.33166666666667	9
3.33333333333333	7
3.335	5
3.33666666666667	1
3.33833333333333	0
3.34	1
3.34166666666667	5
3.34333333333333	15
3.345	14
3.34666666666667	15
3.34833333333333	17
3.35	12
3.35166666666667	6
3.35333333333333	5
3.355	9
3.35666666666667	9
3.35833333333333	12
3.36	13
3.36166666666667	14
3.36333333333333	15
3.365	17
3.36666666666667	17
3.36833333333333	16
3.37	10
3.37166666666667	10
3.37333333333333	8
3.375	6
3.37666666666667	8
3.37833333333333	6
3.38	2
3.38166666666667	0
3.38333333333333	7
3.385	12
3.38666666666667	11
3.38833333333333	9
3.39	4
3.39166666666667	-2
3.39333333333333	-4
3.395	-1
3.39666666666667	2
3.39833333333333	4
3.4	5
3.40166666666667	8
3.40333333333333	13
3.405	17
3.40666666666667	20
3.40833333333333	13
3.41	11
3.41166666666667	12
3.41333333333333	11
3.415	9
3.41666666666667	3
3.41833333333333	1
3.42	5
3.42166666666667	10
3.42333333333333	9
3.425	9
3.42666666666667	19
3.42833333333333	28
3.43	31
3.43166666666667	34
3.43333333333333	41
3.435	61
3.43666666666667	91
3.43833333333333	124
3.44	170
3.44166666666667	228
3.44333333333333	311
3.445	410
3.44666666666667	537
3.44833333333333	707
3.45	922
3.45166666666667	1177
3.45333333333333	1495
3.455	1856
3.45666666666667	2277
3.45833333333333	2752
3.46	3294
3.46166666666667	3894
3.46333333333333	4526
3.465	5224
3.46666666666667	5927
3.46833333333333	6645
3.47	7369
3.47166666666667	8050
3.47333333333333	8710
3.475	9283
3.47666666666667	9768
3.47833333333333	10147
3.48	10444
3.48166666666667	10630
3.48333333333333	10697
3.485	10650
3.48666666666667	10463
3.48833333333333	10182
3.49	9830
3.49166666666667	9423
3.49333333333333	9013
3.495	8575
3.49666666666667	8175
3.49833333333333	7832
3.5	7574
3.50166666666667	7481
3.50333333333333	7558
3.505	7857
3.50666666666667	8436
3.50833333333333	9338
3.51	10609
3.51166666666667	12292
3.51333333333333	14418
3.515	17035
3.51666666666667	20128
3.51833333333333	23756
3.52	27789
3.52166666666667	32120
3.52333333333333	36664
3.525	41788
3.52666666666667	46804
3.52833333333333	51513
3.53	55824
3.53166666666667	59682
3.53333333333333	62909
3.535	65242
3.53666666666667	66734
3.53833333333333	67135
3.54	66571
3.54166666666667	65040
3.54333333333333	62562
3.545	59046
3.54666666666667	54891
3.54833333333333	50277
3.55	45431
3.55166666666667	40529
3.55333333333333	35626
3.555	30888
3.55666666666667	26354
3.55833333333333	22220
3.56	18485
3.56166666666667	15101
3.56333333333333	11955
3.565	9444
3.56666666666667	7389
3.56833333333333	5735
3.57	4412
3.57166666666667	3378
3.57333333333333	2564
3.575	1881
3.57666666666667	1396
3.57833333333333	1041
3.58	782
3.58166666666667	589
3.58333333333333	446
3.585	353
3.58666666666667	285
3.58833333333333	234
3.59	192
3.59166666666667	167
3.59333333333333	152
3.595	143
3.59666666666667	133
3.59833333333333	126
3.6	126
3.60166666666667	118
3.60333333333333	118
3.605	117
3.60666666666667	108
3.60833333333333	107
3.61	109
3.61166666666667	108
3.61333333333333	111
3.615	112
3.61666666666667	109
3.61833333333333	110
3.62	113
3.62166666666667	110
3.62333333333333	105
3.625	104
3.62666666666667	109
3.62833333333333	110
3.63	110
3.63166666666667	108
3.63333333333333	106
3.635	106
3.63666666666667	106
3.63833333333333	101
3.64	100
3.64166666666667	101
3.64333333333333	100
3.645	95
3.64666666666667	97
3.64833333333333	96
3.65	92
3.65166666666667	89
3.65333333333333	88
3.655	94
3.65666666666667	94
3.65833333333333	95
3.66	97
3.66166666666667	96
3.66333333333333	94
3.665	93
3.66666666666667	92
3.66833333333333	88
3.67	86
3.67166666666667	90
3.67333333333333	92
3.675	97
3.67666666666667	98
3.67833333333333	92
3.68	91
3.68166666666667	99
3.68333333333333	98
3.685	95
3.68666666666667	95
3.68833333333333	105
3.69	120
3.69166666666667	145
3.69333333333333	181
3.695	226
3.69666666666667	292
3.69833333333333	387
3.7	523
3.70166666666667	712
3.70333333333333	970
3.705	1317
3.70666666666667	1780
3.70833333333333	2394
3.71	3166
3.71166666666667	4120
3.71333333333333	5286
3.715	6660
3.71666666666667	8291
3.71833333333333	10357
3.72	12582
3.72166666666667	14928
3.72333333333333	17461
3.725	20096
3.72666666666667	22822
3.72833333333333	25468
3.73	27959
3.73166666666667	30124
3.73333333333333	31955
3.735	33242
3.73666666666667	34019
3.73833333333333	34257
3.74	34021
3.74166666666667	33297
3.74333333333333	32072
3.745	30402
3.74666666666667	28404
3.74833333333333	26081
3.75	23525
3.75166666666667	20891
3.75333333333333	18230
3.755	15686
3.75666666666667	13273
3.75833333333333	11086
3.76	9129
3.76166666666667	7434
3.76333333333333	5982
3.765	4730
3.76666666666667	3692
3.76833333333333	2859
3.77	2150
3.77166666666667	1613
3.77333333333333	1208
3.775	903
3.77666666666667	677
3.77833333333333	506
3.78	385
3.78166666666667	298
3.78333333333333	234
3.785	186
3.78666666666667	152
3.78833333333333	129
3.79	106
3.79166666666667	99
3.79333333333333	97
3.795	96
3.79666666666667	90
3.79833333333333	87
3.8	83
3.80166666666667	77
3.80333333333333	76
3.805	80
3.80666666666667	76
3.80833333333333	74
3.81	72
3.81166666666667	75
3.81333333333333	72
3.815	70
3.81666666666667	74
3.81833333333333	70
3.82	69
3.82166666666667	69
3.82333333333333	65
3.825	65
3.82666666666667	65
3.82833333333333	64
3.83	68
3.83166666666667	70
3.83333333333333	64
3.835	63
3.83666666666667	65
3.83833333333333	67
3.84	68
3.84166666666667	72
3.84333333333333	73
3.845	71
3.84666666666667	69
3.84833333333333	70
3.85	71
3.85166666666667	73
3.85333333333333	70
3.855	70
3.85666666666667	72
3.85833333333333	76
3.86	75
3.86166666666667	71
3.86333333333333	68
3.865	66
3.86666666666667	67
3.86833333333333	67
3.87	62
3.87166666666667	63
3.87333333333333	67
3.875	68
3.87666666666667	66
3.87833333333333	65
3.88	66
3.88166666666667	70
3.88333333333333	63
3.885	61
3.88666666666667	63
3.88833333333333	61
3.89	56
3.89166666666667	55
3.89333333333333	55
3.895	62
3.89666666666667	70
3.89833333333333	67
3.9	65
3.90166666666667	59
3.90333333333333	60
3.905	64
3.90666666666667	63
3.90833333333333	71
3.91	81
3.91166666666667	98
3.91333333333333	125
3.915	172
3.91666666666667	245
3.91833333333333	369
3.92	578
3.92166666666667	911
3.92333333333333	1412
3.925	2168
3.92666666666667	3257
3.92833333333333	4775
3.93	6813
3.93166666666667	9804
3.93333333333333	13531
3.935	18156
3.93666666666667	23863
3.93833333333333	30628
3.94	38494
3.94166666666667	47974
3.94333333333333	57570
3.945	67126
3.94666666666667	76628
3.94833333333333	85529
3.95	92992
3.95166666666667	98507
3.95333333333333	102076
3.955	103453
3.95666666666667	102275
3.95833333333333	98803
3.96	92829
3.96166666666667	84645
3.96333333333333	75371
3.965	65563
3.96666666666667	55763
3.96833333333333	46233
3.97	37387
3.97166666666667	29520
3.97333333333333	22708
3.975	17129
3.97666666666667	12703
3.97833333333333	9020
3.98	6389
3.98166666666667	4490
3.98333333333333	3108
3.985	2070
3.98666666666667	1389
3.98833333333333	928
3.99	616
3.99166666666667	406
3.99333333333333	279
3.995	192
3.99666666666667	137
3.99833333333333	103
4	82
4.00166666666667	66
4.00333333333333	63
4.005	59
4.00666666666667	57
4.00833333333333	59
4.01	58
4.01166666666667	52
4.01333333333333	56
4.015	52
4.01666666666667	49
4.01833333333333	56
4.02	53
4.02166666666667	49
4.02333333333333	47
4.025	43
4.02666666666667	41
4.02833333333333	39
4.03	44
4.03166666666667	44
4.03333333333333	45
4.035	46
4.03666666666667	44
4.03833333333333	41
4.04	43
4.04166666666667	35
4.04333333333333	38
4.045	38
4.04666666666667	39
4.04833333333333	35
4.05	33
4.05166666666667	34
4.05333333333333	34
4.055	32
4.05666666666667	35
4.05833333333333	36
4.06	32
4.06166666666667	30
4.06333333333333	30
4.065	28
4.06666666666667	27
4.06833333333333	33
4.07	37
4.07166666666667	32
4.07333333333333	32
4.075	34
4.07666666666667	35
4.07833333333333	36
4.08	38
4.08166666666667	37
4.08333333333333	40
4.085	39
4.08666666666667	37
4.08833333333333	36
4.09	36
4.09166666666667	31
4.09333333333333	29
4.095	35
4.09666666666667	35
4.09833333333333	37
4.1	36
4.10166666666667	33
4.10333333333333	33
4.105	32
4.10666666666667	33
4.10833333333333	37
4.11	38
4.11166666666667	36
4.11333333333333	39
4.115	43
4.11666666666667	40
4.11833333333333	38
4.12	39
4.12166666666667	34
4.12333333333333	36
4.125	39
4.12666666666667	42
4.12833333333333	42
4.13	44
4.13166666666667	39
4.13333333333333	35
4.135	33
4.13666666666667	34
4.13833333333333	31
4.14	31
4.14166666666667	35
4.14333333333333	32
4.145	33
4.14666666666667	40
4.14833333333333	37
4.15	32
4.15166666666667	30
4.15333333333333	34
4.155	32
4.15666666666667	28
4.15833333333333	26
4.16	29
4.16166666666667	30
4.16333333333333	29
4.165	25
4.16666666666667	22
4.16833333333333	23
4.17	28
4.17166666666667	31
4.17333333333333	28
4.175	29
4.17666666666667	27
4.17833333333333	26
4.18	30
4.18166666666667	31
4.18333333333333	28
4.185	20
4.18666666666667	25
4.18833333333333	22
4.19	20
4.19166666666667	27
4.19333333333333	30
4.195	29
4.19666666666667	29
4.19833333333333	28
4.2	27
4.20166666666667	26
4.20333333333333	32
4.205	30
4.20666666666667	31
4.20833333333333	28
4.21	24
4.21166666666667	27
4.21333333333333	33
4.215	31
4.21666666666667	28
4.21833333333333	31
4.22	30
4.22166666666667	35
4.22333333333333	44
4.225	47
4.22666666666667	56
4.22833333333333	73
4.23	92
4.23166666666667	118
4.23333333333333	152
4.235	194
4.23666666666667	249
4.23833333333333	308
4.24	392
4.24166666666667	490
4.24333333333333	600
4.245	721
4.24666666666667	852
4.24833333333333	983
4.25	1110
4.25166666666667	1242
4.25333333333333	1375
4.255	1475
4.25666666666667	1559
4.25833333333333	1614
4.26	1664
4.26166666666667	1675
4.26333333333333	1652
4.265	1608
4.26666666666667	1535
4.26833333333333	1438
4.27	1339
4.27166666666667	1226
4.27333333333333	1125
4.275	1048
4.27666666666667	993
4.27833333333333	967
4.28	1010
4.28166666666667	1118
4.28333333333333	1320
4.285	1658
4.28666666666667	2141
4.28833333333333	2781
4.29	3626
4.29166666666667	4664
4.29333333333333	5867
4.295	7252
4.29666666666667	8957
4.29833333333333	10669
4.3	12315
4.30166666666667	13876
4.30333333333333	15337
4.305	16552
4.30666666666667	17473
4.30833333333333	18064
4.31	18373
4.31166666666667	18256
4.31333333333333	17762
4.315	16976
4.31666666666667	15896
4.31833333333333	14599
4.32	13197
4.32166666666667	11666
4.32333333333333	10194
4.325	8848
4.32666666666667	7628
4.32833333333333	6518
4.33	5516
4.33166666666667	4636
4.33333333333333	3859
4.335	3192
4.33666666666667	2625
4.33833333333333	2111
4.34	1698
4.34166666666667	1357
4.34333333333333	1081
4.345	849
4.34666666666667	659
4.34833333333333	507
4.35	383
4.35166666666667	295
4.35333333333333	227
4.355	172
4.35666666666667	132
4.35833333333333	96
4.36	72
4.36166666666667	58
4.36333333333333	53
4.365	47
4.36666666666667	39
4.36833333333333	32
4.37	30
4.37166666666667	29
4.37333333333333	30
4.375	30
4.37666666666667	32
4.37833333333333	36
4.38	39
4.38166666666667	41
4.38333333333333	45
4.385	51
4.38666666666667	63
4.38833333333333	75
4.39	85
4.39166666666667	98
4.39333333333333	118
4.395	137
4.39666666666667	152
4.39833333333333	170
4.4	189
4.40166666666667	210
4.40333333333333	237
4.405	249
4.40666666666667	270
4.40833333333333	285
4.41	292
4.41166666666667	288
4.41333333333333	282
4.415	285
4.41666666666667	278
4.41833333333333	266
4.42	250
4.42166666666667	229
4.42333333333333	211
4.425	194
4.42666666666667	177
4.42833333333333	156
4.43	138
4.43166666666667	117
4.43333333333333	102
4.435	88
4.43666666666667	78
4.43833333333333	69
4.44	62
4.44166666666667	54
4.44333333333333	49
4.445	43
4.44666666666667	36
4.44833333333333	34
4.45	33
4.45166666666667	34
4.45333333333333	35
4.455	30
4.45666666666667	31
4.45833333333333	32
4.46	37
4.46166666666667	33
4.46333333333333	38
4.465	39
4.46666666666667	35
4.46833333333333	35
4.47	40
4.47166666666667	35
4.47333333333333	29
4.475	27
4.47666666666667	33
4.47833333333333	32
4.48	34
4.48166666666667	34
4.48333333333333	38
4.485	41
4.48666666666667	40
4.48833333333333	30
4.49	27
4.49166666666667	24
4.49333333333333	27
4.495	29
4.49666666666667	29
4.49833333333333	34
4.5	34
4.50166666666667	31
4.50333333333333	28
4.505	25
4.50666666666667	27
4.50833333333333	25
4.51	27
4.51166666666667	27
4.51333333333333	27
4.515	25
4.51666666666667	24
4.51833333333333	26
4.52	32
4.52166666666667	33
4.52333333333333	30
4.525	27
4.52666666666667	27
4.52833333333333	26
4.53	28
4.53166666666667	22
4.53333333333333	22
4.535	28
4.53666666666667	33
4.53833333333333	30
4.54	28
4.54166666666667	27
4.54333333333333	33
4.545	39
4.54666666666667	44
4.54833333333333	51
4.55	60
4.55166666666667	84
4.55333333333333	125
4.555	192
4.55666666666667	294
4.55833333333333	441
4.56	671
4.56166666666667	993
4.56333333333333	1439
4.565	2028
4.56666666666667	2757
4.56833333333333	3649
4.57	4655
4.57166666666667	5752
4.57333333333333	6879
4.575	7959
4.57666666666667	9004
4.57833333333333	9764
4.58	10229
4.58166666666667	10366
4.58333333333333	10199
4.585	9759
4.58666666666667	8988
4.58833333333333	8000
4.59	6928
4.59166666666667	5811
4.59333333333333	4738
4.595	3759
4.59666666666667	2915
4.59833333333333	2161
4.6	1591
4.60166666666667	1172
4.60333333333333	864
4.605	652
4.60666666666667	512
4.60833333333333	433
4.61	401
4.61166666666667	401
4.61333333333333	427
4.615	469
4.61666666666667	530
4.61833333333333	599
4.62	663
4.62166666666667	711
4.62333333333333	761
4.625	798
4.62666666666667	819
4.62833333333333	826
4.63	825
4.63166666666667	799
4.63333333333333	757
4.635	714
4.63666666666667	662
4.63833333333333	594
4.64	528
4.64166666666667	459
4.64333333333333	397
4.645	338
4.64666666666667	287
4.64833333333333	239
4.65	195
4.65166666666667	172
4.65333333333333	155
4.655	145
4.65666666666667	150
4.65833333333333	182
4.66	252
4.66166666666667	364
4.66333333333333	549
4.665	819
4.66666666666667	1209
4.66833333333333	1772
4.67	2533
4.67166666666667	3528
4.67333333333333	4766
4.675	6244
4.67666666666667	8002
4.67833333333333	10148
4.68	12412
4.68166666666667	14731
4.68333333333333	17087
4.685	19301
4.68666666666667	21173
4.68833333333333	22594
4.69	23577
4.69166666666667	23979
4.69333333333333	23845
4.695	23165
4.69666666666667	21901
4.69833333333333	20106
4.7	18095
4.70166666666667	15907
4.70333333333333	13674
4.705	11502
4.70666666666667	9569
4.70833333333333	7938
4.71	6652
4.71166666666667	5750
4.71333333333333	5290
4.715	5267
4.71666666666667	5697
4.71833333333333	6569
4.72	7823
4.72166666666667	9373
4.72333333333333	11159
4.725	13121
4.72666666666667	15021
4.72833333333333	16631
4.73	17912
4.73166666666667	18772
4.73333333333333	19122
4.735	18828
4.73666666666667	17925
4.73833333333333	16570
4.74	14922
4.74166666666667	13071
4.74333333333333	11157
4.745	9314
4.74666666666667	7618
4.74833333333333	6143
4.75	4924
4.75166666666667	3977
4.75333333333333	3298
4.755	2828
4.75666666666667	2562
4.75833333333333	2441
4.76	2440
4.76166666666667	2510
4.76333333333333	2618
4.765	2718
4.76666666666667	2792
4.76833333333333	2823
4.77	2807
4.77166666666667	2722
4.77333333333333	2590
4.775	2397
4.77666666666667	2186
4.77833333333333	1959
4.78	1712
4.78166666666667	1464
4.78333333333333	1220
4.785	1008
4.78666666666667	818
4.78833333333333	654
4.79	528
4.79166666666667	434
4.79333333333333	383
4.795	371
4.79666666666667	406
4.79833333333333	499
4.8	662
4.80166666666667	932
4.80333333333333	1327
4.805	1867
4.80666666666667	2576
4.80833333333333	3475
4.81	4575
4.81166666666667	5876
4.81333333333333	7363
4.815	9148
4.81666666666667	10988
4.81833333333333	12847
4.82	14591
4.82166666666667	16108
4.82333333333333	17291
4.825	18146
4.82666666666667	18544
4.82833333333333	18397
4.83	17775
4.83166666666667	16708
4.83333333333333	15227
4.835	13459
4.83666666666667	11547
4.83833333333333	9660
4.84	7899
4.84166666666667	6306
4.84333333333333	4894
4.845	3682
4.84666666666667	2707
4.84833333333333	1902
4.85	1326
4.85166666666667	923
4.85333333333333	633
4.855	431
4.85666666666667	296
4.85833333333333	200
4.86	135
4.86166666666667	95
4.86333333333333	75
4.865	58
4.86666666666667	50
4.86833333333333	52
4.87	45
4.87166666666667	36
4.87333333333333	37
4.875	42
4.87666666666667	38
4.87833333333333	37
4.88	39
4.88166666666667	35
4.88333333333333	39
4.885	42
4.88666666666667	44
4.88833333333333	47
4.89	48
4.89166666666667	52
4.89333333333333	63
4.895	84
4.89666666666667	117
4.89833333333333	161
4.9	223
4.90166666666667	313
4.90333333333333	426
4.905	581
4.90666666666667	773
4.90833333333333	1005
4.91	1281
4.91166666666667	1578
4.91333333333333	1902
4.915	2215
4.91666666666667	2519
4.91833333333333	2802
4.92	3015
4.92166666666667	3182
4.92333333333333	3311
4.925	3380
4.92666666666667	3388
4.92833333333333	3342
4.93	3262
4.93166666666667	3133
4.93333333333333	2988
4.935	2853
4.93666666666667	2739
4.93833333333333	2668
4.94	2632
4.94166666666667	2642
4.94333333333333	2691
4.945	2741
4.94666666666667	2811
4.94833333333333	2854
4.95	2883
4.95166666666667	2881
4.95333333333333	2841
4.955	2777
4.95666666666667	2696
4.95833333333333	2598
4.96	2515
4.96166666666667	2456
4.96333333333333	2443
4.965	2499
4.96666666666667	2617
4.96833333333333	2782
4.97	2963
4.97166666666667	3153
4.97333333333333	3337
4.975	3505
4.97666666666667	3635
4.97833333333333	3698
4.98	3678
4.98166666666667	3572
4.98333333333333	3388
4.985	3144
4.98666666666667	2846
4.98833333333333	2505
4.99	2138
4.99166666666667	1775
4.99333333333333	1447
4.995	1159
4.99666666666667	917
4.99833333333333	711
5	538
5.00166666666667	401
5.00333333333333	292
5.005	214
5.00666666666667	159
5.00833333333333	125
5.01	97
5.01166666666667	75
5.01333333333333	65
5.015	61
5.01666666666667	56
5.01833333333333	53
5.02	46
5.02166666666667	51
5.02333333333333	61
5.025	74
5.02666666666667	99
5.02833333333333	147
5.03	244
5.03166666666667	410
5.03333333333333	688
5.035	1167
5.03666666666667	1929
5.03833333333333	3060
5.04	4667
5.04166666666667	6844
5.04333333333333	9890
5.045	13519
5.04666666666667	17709
5.04833333333333	22097
5.05	26287
5.05166666666667	30257
5.05333333333333	33447
5.055	35587
5.05666666666667	36455
5.05833333333333	35879
5.06	33998
5.06166666666667	30866
5.06333333333333	26927
5.065	22569
5.06666666666667	18290
5.06833333333333	14362
5.07	10914
5.07166666666667	8008
5.07333333333333	5677
5.075	3914
5.07666666666667	2643
5.07833333333333	1688
5.08	1081
5.08166666666667	695
5.08333333333333	439
5.085	285
5.08666666666667	194
5.08833333333333	135
5.09	98
5.09166666666667	76
5.09333333333333	67
5.095	64
5.09666666666667	61
5.09833333333333	55
5.1	50
5.10166666666667	53
5.10333333333333	54
5.105	55
5.10666666666667	54
5.10833333333333	48
5.11	50
5.11166666666667	48
5.11333333333333	45
5.115	45
5.11666666666667	44
5.11833333333333	46
5.12	45
5.12166666666667	47
5.12333333333333	53
5.125	51
5.12666666666667	46
5.12833333333333	43
5.13	51
5.13166666666667	55
5.13333333333333	48
5.135	45
5.13666666666667	41
5.13833333333333	43
5.14	47
5.14166666666667	43
5.14333333333333	40
5.145	41
5.14666666666667	45
5.14833333333333	43
5.15	42
5.15166666666667	44
5.15333333333333	44
5.155	51
5.15666666666667	51
5.15833333333333	50
5.16	50
5.16166666666667	54
5.16333333333333	57
5.165	54
5.16666666666667	47
5.16833333333333	50
5.17	54
5.17166666666667	51
5.17333333333333	49
5.175	48
5.17666666666667	51
5.17833333333333	52
5.18	50
5.18166666666667	52
5.18333333333333	55
5.185	55
5.18666666666667	56
5.18833333333333	57
5.19	57
5.19166666666667	55
5.19333333333333	51
5.195	50
5.19666666666667	52
5.19833333333333	46
5.2	41
5.20166666666667	43
